1.139672177891825344e-01 9.781981180029811540e+00 4.902877439666472270e+00 8.180174704431642851e+00 1.351574055690279579e+02 -2.015425664379953048e+02 -5.432957209897895012e+01 4.000000000000000000e+01 1.000000000000000000e+00
9.499326253476515491e-01 1.337389021673322276e+01 -3.534872042346790089e+00 4.273878474448432385e+00 3.982411567582560963e+01 -2.058457803635951393e+02 -1.197595882354122523e+02 4.100000000000000000e+01 1.000000000000000000e+00
1.034738344571618368e-01 1.148764369627235205e+01 1.961099295148099886e+00 7.198886741271148360e+00 1.051353523616146504e+02 -2.109452456243112977e+02 -8.031233776261424850e+01 9.954000000000000000e+03 1.000000000000000000e+00
1.564105215010403727e-01 1.308677695129880547e+01 -2.399005035376468697e+00 5.032282436015419691e+00 5.531760810071984480e+01 -2.091522222753570475e+02 -1.124228680336770481e+02 4.300000000000000000e+01 1.000000000000000000e+00
2.376458868425636584e-01 1.032553661954163005e+01 4.112697135814547877e+00 7.964593470687078458e+00 1.274761174831800759e+02 -2.044207848719348419e+02 -6.157170986827262738e+01 4.400000000000000000e+01 1.000000000000000000e+00
1.523292003733135724e-01 1.218414944077393081e+01 2.957521036226129496e-01 6.493573944322296398e+00 8.669876755373432786e+01 -2.122640838318463068e+02 -9.344087373922438644e+01 4.500000000000000000e+01 1.000000000000000000e+00
4.344379469108838321e-01 1.201001609727097552e+01 7.362831490952530533e-01 6.686065273867014547e+00 9.163389121829280271e+01 -2.122559239759644072e+02 -9.022900351080157577e+01 4.600000000000000000e+01 1.000000000000000000e+00
1.044529348376750516e-01 1.333383322098509005e+01 -3.260292263617371233e+00 4.626830597482239682e+00 4.496889665741034037e+01 -2.064594910631671780e+02 -1.163051807840457030e+02 3.620000000000000000e+02 1.000000000000000000e+00
2.727554909238897318e-01 1.284028004089591590e+01 -1.406148181796048835e+00 5.600052745678858912e+00 6.659349047334427496e+01 -2.108560083359823807e+02 -1.055265701255368924e+02 4.800000000000000000e+01 1.000000000000000000e+00
7.452409953208714022e-01 1.295779499170235027e+01 -1.874200930442760926e+00 5.375854182042603568e+00 6.155464762058142725e+01 -2.099123994271253082e+02 -1.087352429581841164e+02 4.900000000000000000e+01 1.000000000000000000e+00
8.366123593754442034e-01 1.219369294937416903e+01 3.961916766643672760e-01 6.543282921093435789e+00 8.774595828551352383e+01 -2.118700318624495083e+02 -9.243753326259160019e+01 5.000000000000000000e+01 1.000000000000000000e+00
4.190492035569673424e-01 9.517180897020399044e+00 5.356764322806690792e+00 8.396099325248288281e+00 1.376674470812737070e+02 -1.995151408127474895e+02 -4.907372756203354669e+01 5.100000000000000000e+01 1.000000000000000000e+00
1.924798195169291071e-01 1.090158504633737202e+01 3.098781165826443917e+00 7.628346176362652997e+00 1.168505194668106242e+02 -2.084191653231912085e+02 -7.078908125720545286e+01 5.200000000000000000e+01 1.000000000000000000e+00
1.291824498284382949e-01 1.112838517107528347e+01 2.777743399439733807e+00 7.473873483413542296e+00 1.130521815204406977e+02 -2.088825909446750302e+02 -7.449438509659506735e+01 5.300000000000000000e+01 1.000000000000000000e+00
2.424038276982072582e-01 1.281053051489833550e+01 -1.518483519405963156e+00 5.572134085141658311e+00 6.577819591408206179e+01 -2.111511785361164470e+02 -1.062416711783022834e+02 5.400000000000000000e+01 1.000000000000000000e+00
